Query	Match	Name	Organism
group_3046	WP_004687942	GcrA family cell cycle regulator [Brucella neotomae]	Brucella neotomae
group_3049	WP_004684703	MULTISPECIES: thiazole synthase [Brucella]	Brucella
group_305	WP_004685353	sulfate/molybdate ABC transporter ATP-binding protein [Brucella melitensis]	Brucella melitensis
group_3050	WP_005977864	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_3052	WP_011005396	MULTISPECIES: trimeric intracellular cation channel family protein [Brucella]	Brucella
group_3054	WP_016650512	DNA mismatch repair protein MutS, partial [Brucella ovis]	Brucella ovis
group_3055	WP_025200720	IS66 family transposase, partial [Brucella abortus]	Brucella abortus
group_3056	WP_127891173	30S ribosomal protein S12 methylthiotransferase RimO, partial [Brucella melitensis]	Brucella melitensis
group_3057	WP_199719266	NUDIX hydrolase [Brucella abortus]	Brucella abortus
group_3058	WP_006091689	sn-glycerol-3-phosphate import ATP-binding protein UgpC [Brucella abortus]	Brucella abortus
group_3059	WP_002968855	SLC13 family permease, partial [Brucella abortus]	Brucella abortus
group_3060	WP_025200683	16S rRNA (uracil(1498)-N(3))-methyltransferase [Brucella abortus]	Brucella abortus
group_3062	WP_006164488	nickel ABC transporter substrate-binding protein [Brucella sp. 63/311]	Brucella sp. 63/311
group_3063	WP_234430199	DEAD/DEAH box helicase, partial [Brucella melitensis]	Brucella melitensis
group_3064	WP_069129848	carbohydrate ABC transporter permease [Brucella melitensis]	Brucella melitensis
group_3065	WP_006119332	carbohydrate ABC transporter permease [Brucella abortus]	Brucella abortus
group_3066	WP_121981533	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_3067	WP_019443612	ABC transporter substrate-binding protein [Brucella abortus]	Brucella abortus
group_3068	WP_008936877	MULTISPECIES: adenosylmethionine--8-amino-7-oxononanoate transaminase [unclassified Brucella]	unclassified Brucella
group_3068	WP_004687329	adenosylmethionine--8-amino-7-oxononanoate transaminase [Brucella neotomae]	Brucella neotomae
group_3069	WP_069129845	HlyD family secretion protein [Brucella melitensis]	Brucella melitensis
group_307	WP_004685335	alpha-D-glucose phosphate-specific phosphoglucomutase [Brucella melitensis]	Brucella melitensis
group_3070	WP_012676997	MULTISPECIES: dTDP-4-dehydrorhamnose 3,5-epimerase [Brucella]	Brucella
group_3071	WP_154142052	MULTISPECIES: Crp/Fnr family transcriptional regulator [unclassified Brucella]	unclassified Brucella
group_3072	WP_006073533	Crp/Fnr family transcriptional regulator [Brucella suis]	Brucella suis
group_3073	WP_153528474	ABC transporter substrate-binding protein [Brucella sp. 2280]	Brucella sp. 2280
group_3074	WP_105985127	P1 family peptidase [Brucella sp. BCCN 84-3]	Brucella sp. BCCN 84-3
group_3075	WP_006097753	UbiX family flavin prenyltransferase [Brucella abortus]	Brucella abortus
group_3076	WP_023035731	UbiX family flavin prenyltransferase, partial [Brucella abortus]	Brucella abortus
group_3077	WP_004686851	MULTISPECIES: pseudoazurin [Brucella]	Brucella
group_3079	WP_217677600	sugar ABC transporter permease [Falsochrobactrum sp. TDYN1]	Falsochrobactrum sp. TDYN1
group_3081	WP_002966354	MULTISPECIES: response regulator transcription factor [Brucella]	Brucella
group_3082	WP_012219724	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_3084	WP_006175837	MULTISPECIES: phosphatase PAP2 family protein [Brucella]	Brucella
group_3085	WP_004681310	MULTISPECIES: HlyD family secretion protein [Brucella]	Brucella
group_3086	WP_195913737	NfeD family protein, partial [Brucella suis]	Brucella suis
group_3087	WP_243463694	outer membrane beta-barrel protein, partial [Brucella suis]	Brucella suis
group_3088	WP_141049132	HAD-IC family P-type ATPase, partial [Brucella melitensis]	Brucella melitensis
group_3089	WP_004681171	MULTISPECIES: VOC family protein [Brucella]	Brucella
group_309	WP_002971785	MULTISPECIES: YeiH family protein [Brucella]	Brucella
group_3090	WP_004688785	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_3092	WP_006191549	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_3093	WP_004685897	MULTISPECIES: metallophosphoesterase [Brucella]	Brucella
group_3094	WP_006153312	aspartate aminotransferase family protein [Brucella melitensis]	Brucella melitensis
group_3095	WP_076772272	MULTISPECIES: helix-turn-helix domain-containing protein [unclassified Brucella]	unclassified Brucella
group_3096	WP_006123332	helix-turn-helix domain-containing protein [Brucella abortus]	Brucella abortus
group_3097	WP_004690463	MULTISPECIES: inositol monophosphatase family protein [Brucella]	Brucella
group_3098	WP_006163337	thiamine phosphate synthase [Brucella sp. 63/311]	Brucella sp. 63/311
group_310	WP_006163792	MULTISPECIES: DNA polymerase III subunit beta [Brucella]	Brucella
group_3101	WP_002967875	response regulator [Brucella abortus]	Brucella abortus
group_3102	WP_004684121	MULTISPECIES: disulfide bond formation protein B [Brucella]	Brucella
group_3103	WP_004692021	MULTISPECIES: GNAT family N-acetyltransferase [Brucella]	Brucella
group_3104	WP_004687871	MULTISPECIES: GNAT family N-acetyltransferase [Brucella]	Brucella
group_3105	WP_006191171	MULTISPECIES: sulfate ABC transporter permease subunit CysW [Brucella]	Brucella
group_3107	WP_057056720	lytic transglycosylase domain-containing protein [Brucella abortus]	Brucella abortus
group_3108	WP_004684584	MULTISPECIES: tRNA pseudouridine(55) synthase TruB [Brucella]	Brucella
group_311	WP_004684576	MULTISPECIES: lysophospholipid acyltransferase family protein [Brucella]	Brucella
group_3110	WP_025198103	DUF1402 family protein [Brucella suis]	Brucella suis
group_3114	WP_006149482	heavy metal translocating P-type ATPase [Brucella melitensis]	Brucella melitensis
group_3116	WP_002965039	MULTISPECIES: 6-carboxytetrahydropterin synthase QueD [Brucella]	Brucella
group_3117	WP_038416243	acyl-CoA thioesterase II [Brucella canis]	Brucella canis
group_3118	WP_008934890	MULTISPECIES: carbon-nitrogen hydrolase family protein [unclassified Brucella]	unclassified Brucella
group_3120	WP_019444060	alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [Brucella abortus]	Brucella abortus
group_3120	WP_004683680	MULTISPECIES: alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [Brucella]	Brucella
group_3121	WP_076770551	MULTISPECIES: alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [unclassified Brucella]	unclassified Brucella
group_3123	WP_005978419	protein-disulfide reductase DsbD family protein [Brucella ovis]	Brucella ovis
group_3124	WP_154142755	MULTISPECIES: protein-disulfide reductase DsbD family protein [unclassified Brucella]	unclassified Brucella
group_3125	WP_138143571	protein-disulfide reductase DsbD family protein [Brucella sp. 10RB9215]	Brucella sp. 10RB9215
group_3126	WP_002963633	MULTISPECIES: 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Brucella]	Brucella
group_3126	WP_004683139	MULTISPECIES: 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Brucella]	Brucella
group_3128	WP_002975845	histone deacetylase family protein [Brucella abortus]	Brucella abortus
group_3129	WP_006136444	GGDEF domain-containing protein [Brucella melitensis]	Brucella melitensis
group_3129	WP_006144671	GGDEF domain-containing protein [Brucella melitensis]	Brucella melitensis
group_3131	WP_005978177	large conductance mechanosensitive channel protein MscL [Brucella ovis]	Brucella ovis
group_3132	WP_138144186	RNA methyltransferase [Brucella sp. 10RB9215]	Brucella sp. 10RB9215
group_3133	WP_022710154	DEAD/DEAH box helicase family protein, partial [Pseudochrobactrum sp. AO18b]	Pseudochrobactrum sp. AO18b
group_3134	WP_022583545	DapH/DapD/GlmU-related protein [Brucella abortus]	Brucella abortus
group_3135	WP_141049130	CreA family protein, partial [Brucella melitensis]	Brucella melitensis
group_3136	WP_011005108	MULTISPECIES: TetR/AcrR family transcriptional regulator [Brucella]	Brucella
group_3137	WP_075630097	MULTISPECIES: DUF2793 domain-containing protein [unclassified Brucella]	unclassified Brucella
group_3139	WP_143254953	EAL domain-containing protein, partial [Brucella abortus]	Brucella abortus
group_314	WP_002965117	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_3140	WP_179947164	hypothetical protein [Brucella sp. 09RB8910]	Brucella sp. 09RB8910
group_3141	WP_006142512	RsmB/NOP family class I SAM-dependent RNA methyltransferase [Brucella melitensis]	Brucella melitensis
group_3142	WP_185920381	50S ribosomal protein L27 [Ochrobactrum sp. CM-21-5]	Ochrobactrum sp. CM-21-5
group_3143	WP_057056815	urease accessory protein UreD [Brucella abortus]	Brucella abortus
group_3144	WP_075604149	MULTISPECIES: alpha/beta hydrolase [Brucella]	Brucella
group_3145	WP_076781207	hypothetical protein [Brucella sp. 09RB8471]	Brucella sp. 09RB8471
group_3146	WP_002971412	FAD-binding oxidoreductase [Brucella abortus]	Brucella abortus
group_3147	WP_217678636	30S ribosomal protein S11 [Falsochrobactrum sp. TDYN1]	Falsochrobactrum sp. TDYN1
group_3148	WP_002964334	MULTISPECIES: transglycosylase SLT domain-containing protein [Brucella]	Brucella
group_3149	WP_004683905	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_3151	WP_102207965	DUF1489 family protein [Brucella melitensis]	Brucella melitensis
group_3153	WP_029645057	ComEC/Rec2 family competence protein [Brucella abortus]	Brucella abortus
group_3153	WP_005968454	MULTISPECIES: ComEC/Rec2 family competence protein [Brucella]	Brucella
group_3153	WP_158208972	ComEC/Rec2 family competence protein [Brucella melitensis]	Brucella melitensis
group_3153	WP_025198937	ComEC/Rec2 family competence protein [Brucella ceti]	Brucella ceti
group_3153	WP_126982427	ComEC/Rec2 family competence protein [Brucella melitensis]	Brucella melitensis
group_3154	WP_002967685	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA [Brucella abortus]	Brucella abortus
group_3155	WP_154213587	type II toxin-antitoxin system death-on-curing family toxin [Brucella abortus]	Brucella abortus
group_3156	WP_019443777	MULTISPECIES: hypothetical protein, partial [Brucella]	Brucella
group_3157	WP_004683321	MULTISPECIES: DegQ family serine endoprotease [Brucella]	Brucella
group_3158	WP_141068149	DegQ family serine endoprotease [Brucella melitensis]	Brucella melitensis
group_3158	WP_046722143	DegQ family serine endoprotease [Brucella melitensis]	Brucella melitensis
group_3158	WP_004683321	MULTISPECIES: DegQ family serine endoprotease [Brucella]	Brucella
group_3159	WP_004683334	MULTISPECIES: aminopeptidase N [Brucella]	Brucella
group_3159	WP_006165234	aminopeptidase N [Brucella sp. 63/311]	Brucella sp. 63/311
group_3159	WP_006173946	MULTISPECIES: aminopeptidase N [Brucella]	Brucella
group_3159	WP_006267928	MULTISPECIES: aminopeptidase N [Brucella]	Brucella
group_3160	WP_006106465	holo-ACP synthase [Brucella abortus]	Brucella abortus
group_3161	WP_025198750	signal peptidase I [Brucella neotomae]	Brucella neotomae
group_3162	WP_187960498	hypothetical protein [Brucella sp. 6810]	Brucella sp. 6810
group_3163	WP_002969916	cystathionine beta-lyase [Brucella abortus]	Brucella abortus
group_3166	WP_206631389	chorismate-binding protein, partial [Mesorhizobium sp. M7A.F.Ca.MR.362.00.0.0]	Mesorhizobium sp. M7A.F.Ca.MR.362.00.0.0
group_3167	WP_019444209	DUF3971 domain-containing protein, partial [Brucella abortus]	Brucella abortus
group_3168	WP_019444209	DUF3971 domain-containing protein, partial [Brucella abortus]	Brucella abortus
group_3169	WP_141048864	DUF3971 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_3171	WP_014489362	MULTISPECIES: IS3 family transposase [Brucella]	Brucella
group_3172	WP_127074437	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_3173	WP_129678494	MULTISPECIES: hypothetical protein [Bacteria]	eubacteria
group_3175	WP_002966670	MULTISPECIES: helix-turn-helix transcriptional regulator [Brucella]	Brucella
group_3176	WP_025200734	hypothetical protein, partial [Brucella abortus]	Brucella abortus
group_3177	WP_127064436	PAS-domain containing protein, partial [Brucella melitensis]	Brucella melitensis
group_3178	WP_006185392	MULTISPECIES: PAS-domain containing protein [Brucella]	Brucella
group_3179	WP_127064436	PAS-domain containing protein, partial [Brucella melitensis]	Brucella melitensis
group_318	WP_004687667	mitofilin family membrane protein [Brucella neotomae]	Brucella neotomae
group_318	WP_004689268	mitofilin family membrane protein [Brucella suis]	Brucella suis
group_318	WP_023080912	mitofilin family membrane protein [Brucella sp. 04-5288]	Brucella sp. 04-5288
group_3180	WP_006642849	patatin family protein [Brucella ceti]	Brucella ceti
group_3181	WP_208016344	aspartate/glutamate racemase family protein, partial [Brucella melitensis]	Brucella melitensis
group_3182	WP_002964066	hypothetical protein [Brucella abortus]	Brucella abortus
group_3184	WP_005971299	MULTISPECIES: AraC family transcriptional regulator [Brucella]	Brucella
group_3185	WP_019443304	ComEC/Rec2 family competence protein [Brucella abortus]	Brucella abortus
group_3186	WP_087910688	oxygen-independent coproporphyrinogen III oxidase [Brucella melitensis]	Brucella melitensis
group_3187	WP_006190201	MULTISPECIES: NADP-dependent malic enzyme [Brucella]	Brucella
group_3188	WP_029689633	1-acyl-sn-glycerol-3-phosphate acyltransferase, partial [Brucella melitensis]	Brucella melitensis
group_3189	WP_019444466	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase, partial [Brucella melitensis]	Brucella melitensis
group_3190	WP_049595881	peptide ABC transporter substrate-binding protein, partial [Brucella canis]	Brucella canis
group_3192	WP_076771450	MULTISPECIES: DNA repair protein RecN [unclassified Brucella]	unclassified Brucella
group_3193	WP_029077343	nucleotide sugar dehydrogenase, partial [Brucella melitensis]	Brucella melitensis
group_3194	WP_138145049	glycosyltransferase [Brucella sp. 10RB9215]	Brucella sp. 10RB9215
group_3195	WP_029077344	beta-ketoacyl-ACP synthase III, partial [Brucella melitensis]	Brucella melitensis
group_3196	WP_154142457	beta-ketoacyl-ACP synthase III, partial [Brucella sp. 09RB8913]	Brucella sp. 09RB8913
group_3197	WP_032452260	AraC family transcriptional regulator ligand-binding domain-containing protein, partial [Brucella melitensis]	Brucella melitensis
group_3198	WP_206736411	GMC family oxidoreductase N-terminal domain-containing protein, partial [Brucella canis]	Brucella canis
group_3199	WP_004686157	MULTISPECIES: NADH:flavin oxidoreductase/NADH oxidase family protein [Brucella]	Brucella
group_32	WP_004684290	MULTISPECIES: NAD-glutamate dehydrogenase [Brucella]	Brucella
group_320	WP_002963736	MULTISPECIES: phage portal protein [Brucella]	Brucella
group_3200	WP_029077362	ABC transporter ATP-binding protein, partial [Brucella melitensis]	Brucella melitensis
group_3201	WP_029077366	phosphotransferase, partial [Brucella melitensis]	Brucella melitensis
group_3202	WP_029077366	phosphotransferase, partial [Brucella melitensis]	Brucella melitensis
group_3203	WP_032452281	HAMP domain-containing protein, partial [Brucella melitensis]	Brucella melitensis
group_3204	WP_029077388	DEAD/DEAH box helicase family protein, partial [Brucella melitensis]	Brucella melitensis
group_3205	WP_029077388	DEAD/DEAH box helicase family protein, partial [Brucella melitensis]	Brucella melitensis
group_3206	WP_032452289	NAD(P)-binding domain-containing protein, partial [Brucella melitensis]	Brucella melitensis
group_3207	WP_029077411	ATP-binding cassette domain-containing protein, partial [Brucella melitensis]	Brucella melitensis
group_3208	WP_017750236	ribosome biogenesis GTPase Der [Brucella melitensis]	Brucella melitensis
group_3208	WP_029077417	ribosome biogenesis GTPase Der, partial [Brucella melitensis]	Brucella melitensis
group_3209	WP_032452302	MATE family efflux transporter, partial [Brucella melitensis]	Brucella melitensis
group_321	WP_004685520	endonuclease/exonuclease/phosphatase family protein [Brucella melitensis]	Brucella melitensis
group_3210	WP_032452305	alpha/beta hydrolase, partial [Brucella melitensis]	Brucella melitensis
group_3211	WP_032452309	aldehyde dehydrogenase family protein, partial [Brucella melitensis]	Brucella melitensis
group_3212	WP_032452309	aldehyde dehydrogenase family protein, partial [Brucella melitensis]	Brucella melitensis
group_3213	WP_243463667	serine hydrolase, partial [Brucella suis]	Brucella suis
group_3214	WP_006116186	alpha/beta hydrolase [Brucella abortus]	Brucella abortus
group_3215	WP_029077436	lysoplasmalogenase, partial [Brucella melitensis]	Brucella melitensis
group_3216	WP_029077437	FAD-dependent oxidoreductase, partial [Brucella melitensis]	Brucella melitensis
group_3217	WP_006189966	MULTISPECIES: xylose isomerase [Brucella]	Brucella
group_3218	WP_016650533	hypothetical protein, partial [Brucella ovis]	Brucella ovis
group_3219	WP_006258297	D-alanyl-D-alanine carboxypeptidase family protein [Brucella melitensis]	Brucella melitensis
group_322	WP_004685525	MULTISPECIES: bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase [Brucella]	Brucella
group_3220	WP_029077459	polyprenyl diphosphate synthase, partial [Brucella melitensis]	Brucella melitensis
group_3221	WP_032452332	hypothetical protein, partial [Brucella melitensis]	Brucella melitensis
group_3222	WP_032452336	ScpA family protein, partial [Brucella melitensis]	Brucella melitensis
group_3223	WP_004689180	MULTISPECIES: CaiB/BaiF CoA-transferase family protein, partial [Brucella]	Brucella
group_3224	WP_004689180	MULTISPECIES: CaiB/BaiF CoA-transferase family protein, partial [Brucella]	Brucella
group_3225	WP_244442763	thiamine pyrophosphate-dependent enzyme, partial [Brucella melitensis]	Brucella melitensis
group_3226	WP_029077479	efflux RND transporter permease subunit, partial [Brucella melitensis]	Brucella melitensis
group_3227	WP_155116021	hypothetical protein [Brucella suis]	Brucella suis
group_3228	WP_004687700	asparaginase [Brucella neotomae]	Brucella neotomae
group_3229	WP_113722155	MraY family glycosyltransferase, partial [Brucella neotomae]	Brucella neotomae
group_3230	WP_006239377	hypothetical protein [Brucella abortus]	Brucella abortus
group_3231	WP_243463593	transglycosylase domain-containing protein, partial [Brucella suis]	Brucella suis
group_3232	WP_006140982	superoxide dismutase family protein [Brucella melitensis]	Brucella melitensis
group_3233	WP_006196153	KpsF/GutQ family sugar-phosphate isomerase [Brucella suis]	Brucella suis
group_3233	WP_004692611	MULTISPECIES: KpsF/GutQ family sugar-phosphate isomerase [Brucella]	Brucella
group_3233	WP_008508763	MULTISPECIES: KpsF/GutQ family sugar-phosphate isomerase [Brucella]	Brucella
group_3234	WP_004685873	MULTISPECIES: KpsF/GutQ family sugar-phosphate isomerase [Brucella]	Brucella
group_3235	WP_006074013	alkene reductase [Brucella suis]	Brucella suis
group_3237	WP_206464575	transcriptional regulator [Brucella melitensis]	Brucella melitensis
group_3239	WP_201771169	xanthine dehydrogenase accessory protein XdhC, partial [Brucella neotomae]	Brucella neotomae
group_3240	WP_182231179	ABC transporter ATP-binding protein [Brucella sp. BO3]	Brucella sp. BO3
group_3241	WP_004687622	aldehyde dehydrogenase [Brucella neotomae]	Brucella neotomae
group_3242	WP_004685285	adenosylhomocysteinase [Brucella melitensis]	Brucella melitensis
group_3243	WP_006090591	apolipoprotein N-acyltransferase [Brucella abortus]	Brucella abortus
group_3244	WP_008505386	L,D-transpeptidase [Brucella inopinata]	Brucella inopinata
group_3244	WP_005968467	MULTISPECIES: L,D-transpeptidase [Brucella]	Brucella
group_3245	WP_127840849	RidA family protein [Brucella melitensis]	Brucella melitensis
group_3246	WP_023035628	betaine-aldehyde dehydrogenase, partial [Brucella abortus]	Brucella abortus
group_3247	WP_023035632	O-antigen ligase family protein, partial [Brucella abortus]	Brucella abortus
group_3247	WP_141063369	O-antigen ligase family protein [Brucella melitensis]	Brucella melitensis
group_3247	WP_008508582	O-antigen ligase family protein [Brucella inopinata]	Brucella inopinata
group_3247	WP_127064419	O-antigen ligase family protein [Brucella melitensis]	Brucella melitensis
group_3247	WP_138144692	O-antigen ligase family protein [Brucella sp. 10RB9215]	Brucella sp. 10RB9215
group_3247	WP_006227535	O-antigen ligase family protein [Brucella abortus]	Brucella abortus
group_3247	WP_025199585	O-antigen ligase family protein [Brucella sp. BO2]	Brucella sp. BO2
group_3247	WP_002963764	O-antigen ligase family protein [Brucella abortus]	Brucella abortus
group_3247	WP_004689559	O-antigen ligase family protein [Brucella suis]	Brucella suis
group_3247	WP_105984881	O-antigen ligase family protein [Brucella sp. BCCN 84-3]	Brucella sp. BCCN 84-3
group_3247	WP_002966727	MULTISPECIES: O-antigen ligase family protein [Brucella]	Brucella
group_3247	WP_004683330	MULTISPECIES: O-antigen ligase family protein [Brucella]	Brucella
group_3247	WP_070997839	O-antigen ligase family protein [Brucella inopinata]	Brucella inopinata
group_3247	WP_004690682	MULTISPECIES: O-antigen ligase family protein [Brucella]	Brucella
group_3247	WP_187960495	O-antigen ligase family protein [Brucella sp. 6810]	Brucella sp. 6810
group_3247	WP_141059713	O-antigen ligase family protein [Brucella melitensis]	Brucella melitensis
group_3247	WP_154141310	MULTISPECIES: O-antigen ligase family protein [unclassified Brucella]	unclassified Brucella
group_3247	WP_006195402	O-antigen ligase family protein [Brucella suis]	Brucella suis
group_3247	WP_115026939	O-antigen ligase family protein [Brucella canis]	Brucella canis
group_3247	WP_006106450	O-antigen ligase family protein [Brucella abortus]	Brucella abortus
group_3247	WP_006224122	O-antigen ligase family protein [Brucella abortus]	Brucella abortus
group_3247	WP_160377186	O-antigen ligase family protein [Brucella melitensis]	Brucella melitensis
group_3247	WP_004685515	O-antigen ligase family protein [Brucella melitensis]	Brucella melitensis
group_3247	WP_069714170	MULTISPECIES: O-antigen ligase family protein [unclassified Brucella]	unclassified Brucella
group_3247	WP_153528034	O-antigen ligase family protein [Brucella sp. 2280]	Brucella sp. 2280
group_3247	WP_006258562	O-antigen ligase family protein [Brucella melitensis]	Brucella melitensis
group_3247	WP_006181952	O-antigen ligase family protein [Brucella sp. UK1/97]	Brucella sp. UK1/97
group_3247	WP_154169765	O-antigen ligase family protein [Brucella sp. 10RB9213]	Brucella sp. 10RB9213
group_3247	WP_076779746	MULTISPECIES: O-antigen ligase family protein [unclassified Brucella]	unclassified Brucella
group_3247	WP_006072395	O-antigen ligase family protein [Brucella suis]	Brucella suis
group_3247	WP_006173942	MULTISPECIES: O-antigen ligase family protein [Brucella]	Brucella
group_3247	WP_032450061	O-antigen ligase family protein [Brucella sp. NVSL 07-0026]	Brucella sp. NVSL 07-0026
group_3247	WP_008935519	MULTISPECIES: O-antigen ligase family protein [unclassified Brucella]	unclassified Brucella
group_3248	WP_023035632	O-antigen ligase family protein, partial [Brucella abortus]	Brucella abortus
group_3249	WP_006094056	DMT family transporter [Brucella abortus]	Brucella abortus
group_3249	WP_006072402	DMT family transporter [Brucella suis]	Brucella suis
group_3250	WP_019443774	GTP-binding protein, partial [Brucella abortus]	Brucella abortus
group_3251	WP_006079575	glutamate--tRNA ligase [Brucella abortus]	Brucella abortus
group_3251	WP_141066631	glutamate--tRNA ligase [Brucella melitensis]	Brucella melitensis
group_3251	WP_002964275	MULTISPECIES: glutamate--tRNA ligase [Brucella]	Brucella
group_3251	WP_004683856	MULTISPECIES: glutamate--tRNA ligase [Brucella]	Brucella
group_3251	WP_071154778	glutamate--tRNA ligase [Brucella abortus]	Brucella abortus
group_3251	WP_002966846	glutamate--tRNA ligase [Brucella abortus]	Brucella abortus
group_3252	WP_005968022	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_3253	WP_023035739	complex I NDUFA9 subunit family protein [Brucella abortus]	Brucella abortus
group_3254	WP_154707504	serine hydrolase, partial [Brucella suis]	Brucella suis
group_3255	WP_234430276	serine hydrolase, partial [Brucella melitensis]	Brucella melitensis
group_3256	WP_023080838	branched-chain amino acid ABC transporter substrate-binding protein [Brucella sp. 04-5288]	Brucella sp. 04-5288
group_3257	WP_243463538	amidohydrolase family protein, partial [Brucella suis]	Brucella suis
group_3258	WP_134790101	autotransporter-associated beta strand repeat-containing protein, partial [Brucella suis]	Brucella suis
group_3259	WP_234712197	autotransporter-associated beta strand repeat-containing protein, partial [Brucella canis]	Brucella canis
group_326	WP_004686508	MULTISPECIES: AI-2E family transporter [Brucella]	Brucella
group_3260	WP_243463210	DNA translocase FtsK, partial [Brucella suis]	Brucella suis
group_3261	WP_234430326	DNA translocase FtsK, partial [Brucella melitensis]	Brucella melitensis
group_3262	WP_234430326	DNA translocase FtsK, partial [Brucella melitensis]	Brucella melitensis
group_3263	WP_069129803	GNAT family N-acetyltransferase [Brucella melitensis]	Brucella melitensis
group_3264	WP_155827219	lytic murein transglycosylase [Brucella abortus]	Brucella abortus
group_3265	WP_006177378	MULTISPECIES: PAS domain-containing sensor histidine kinase [Brucella]	Brucella
group_3265	WP_006012503	PAS domain-containing sensor histidine kinase [Brucella ovis]	Brucella ovis
group_3265	WP_203080280	PAS domain-containing sensor histidine kinase [Brucella melitensis]	Brucella melitensis
group_3265	WP_002971443	MULTISPECIES: PAS domain-containing sensor histidine kinase [Brucella]	Brucella
group_3265	WP_141066641	PAS domain-containing sensor histidine kinase [Brucella melitensis]	Brucella melitensis
group_3265	WP_025198934	MULTISPECIES: PAS domain-containing sensor histidine kinase [Brucella]	Brucella
group_3265	WP_006186490	MULTISPECIES: PAS domain-containing sensor histidine kinase [Brucella]	Brucella
group_3266	WP_006132667	MULTISPECIES: PAS domain-containing sensor histidine kinase [Brucella]	Brucella
group_3267	WP_243463532	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU, partial [Brucella suis]	Brucella suis
group_3268	WP_046722183	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU [Brucella melitensis]	Brucella melitensis
group_3269	WP_006261275	autotransporter outer membrane beta-barrel domain-containing protein [Brucella melitensis]	Brucella melitensis
group_327	WP_004685610	cysteine desulfurase family protein [Brucella melitensis]	Brucella melitensis
group_3270	WP_008505055	ribose-5-phosphate isomerase RpiA [Brucella inopinata]	Brucella inopinata
group_3271	WP_210184356	VirB4 family type IV secretion system protein, partial [Brucella melitensis]	Brucella melitensis
group_3272	WP_087907758	TRAP transporter small permease subunit [Brucella melitensis]	Brucella melitensis
group_3273	WP_006147468	peptidogalycan biosysnthesis protein [Brucella melitensis]	Brucella melitensis
group_3274	WP_080112877	NUDIX hydrolase [Brucella abortus]	Brucella abortus
group_3275	WP_234821737	AzlD family protein, partial [Brucella suis]	Brucella suis
group_3279	WP_087913324	peroxiredoxin [Brucella melitensis]	Brucella melitensis
group_328	WP_046722190	FUSC family protein [Brucella melitensis]	Brucella melitensis
group_3280	WP_087913338	antibiotic acetyltransferase [Brucella melitensis]	Brucella melitensis
group_3281	WP_004686021	MULTISPECIES: DMT family transporter [Brucella]	Brucella
group_3282	WP_032450842	Nramp family divalent metal transporter [Brucella ovis]	Brucella ovis
group_3283	WP_006013079	hypothetical protein [Brucella ovis]	Brucella ovis
group_3285	WP_004682961	MULTISPECIES: LysR family transcriptional regulator [Brucella]	Brucella
group_3286	WP_008936930	MULTISPECIES: Gfo/Idh/MocA family oxidoreductase [unclassified Brucella]	unclassified Brucella
group_3288	WP_006234428	coniferyl aldehyde dehydrogenase [Brucella abortus]	Brucella abortus
group_3289	WP_006277733	coniferyl aldehyde dehydrogenase [Brucella suis]	Brucella suis
group_329	WP_005975313	glycine betaine ABC transporter substrate-binding protein [Brucella melitensis]	Brucella melitensis
group_3290	WP_006097122	hypothetical protein [Brucella abortus]	Brucella abortus
group_3291	WP_004686297	pyruvate kinase, partial [Brucella melitensis]	Brucella melitensis
group_3291	WP_006074511	MULTISPECIES: pyruvate kinase [Brucella]	Brucella
group_3291	WP_160371282	pyruvate kinase [Brucella melitensis]	Brucella melitensis
group_3292	WP_017822107	phosphoenolpyruvate carboxykinase (ATP), partial [Brucella melitensis]	Brucella melitensis
group_3294	WP_129171575	cobaltochelatase subunit CobT, partial [Brucella canis]	Brucella canis
group_3295	WP_016650695	anthranilate synthase component I [Brucella abortus]	Brucella abortus
group_3297	WP_006119916	phosphate acyltransferase PlsX [Brucella abortus]	Brucella abortus
group_3298	WP_076781509	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_3298	WP_006012125	hypothetical protein [Brucella ovis]	Brucella ovis
