Genome	Gene	MeanCoverage	sdCoverage	PercentCoverage	CV	Length	GC	GCCorrected
Geridu	exbD	1.75809523809524	2.12593854228406	0.657142857142857	1.20922831495031	525	0.6095	1.85969298512074
Geridu	fabA	1.40462427745665	1.61258856973488	0.549132947976879	1.14805688297998	519	0.6204	1.53975021473036
Geridu	fabB	2.98692810457516	1.68825262727538	0.915849673202614	0.565213680466373	1224	0.5882	3.02300746148259
Geridu	fabD	1.56084656084656	1.14367796279178	0.77037037037037	0.732729271076767	945	0.6169	1.68520656547177
Geridu	fabF	1.84164687252573	1.43599012885276	0.817893903404592	0.779731527403711	1263	0.6207	1.97769560402646
Geridu	fabG_1	2.35772357723577	1.55999903263798	0.818428184281843	0.661654762118865	738	0.5908	2.40180048411066
Geridu	fabG_2	3.24185463659148	2.59434817983547	0.902255639097744	0.800266659261192	798	0.5902	3.28408595501234
Geridu	fabI_1	1.93772893772894	1.62792868522735	0.794871794871795	0.840121986894263	819	0.5678	1.91105828719933
Geridu	fabI_2	0.78021978021978	0.791488616700336	0.627594627594628	1.01444315661592	819	0.5849	0.806148400630039
Geridu	fadA	2.84646464646465	1.78247570410096	0.953535353535354	0.626206865528725	1485	0.598	2.9126886147879
Geridu	fadA_2	2.32751454696592	1.79177248630373	0.878636741479634	0.769822250365497	1203	0.6151	2.44633778622903
Geridu	fadB	1.58658008658009	1.65588203949231	0.556277056277056	1.04368008491876	462	0.6255	1.73739352571306
Geridu	fadJ	1.77883396704689	2.18018590053112	0.453105196451204	1.22562641647243	1578	0.5957	1.8379831796297
Geridu	fba	2.00845070422535	1.23958971188762	0.88075117370892	0.61718702345036	1065	0.5944	2.06360114182442
Geridu	fbcH	0.780600461893764	1.21193065410286	0.386451116243264	1.55256205096609	1299	0.5689	0.75731339019655
Geridu	fcl_1	1.39506172839506	1.18891935458678	0.679012345679012	0.852234227624153	243	0.5885	1.4320638795295
Geridu	fcl_2	2.98515519568151	2.08042248410467	0.827260458839406	0.696922721845189	741	0.5884	3.02184974874028
Geridu	fdhD	1.25555555555556	1.16823427557169	0.659259259259259	0.930452077888959	810	0.5877	1.29009692208462
Geridu	ffh	2.43765903307888	2.24741036137736	0.73027989821883	0.92195435492829	1572	0.6011	2.51341854174796
Geridu	fghA_2	2.41218637992832	1.21729743160466	0.934289127837515	0.504644849060476	837	0.5795	2.4215047042523
Geridu	flaF	0.979710144927536	1.4675342900539	0.365217391304348	1.49792701203726	345	0.542	0.873679190874633
Geridu	flbT	1.45315904139434	1.90365249903863	0.586056644880174	1.31000974071774	459	0.5817	1.4692445233831
Geridu	flgA	0.53416149068323	0.717571884588088	0.401656314699793	1.34336131882189	483	0.5983	0.601308253233497
Geridu	flgB	0.186351706036745	0.389902244399633	0.186351706036745	2.09229232558113	381	0.5932	0.237810966727756
Geridu	flgC	2.74704491725768	1.64930964025766	0.858156028368794	0.600394128940611	423	0.5697	2.72621863016584
Geridu	flgD	1.60628019323672	1.97491757972969	0.594202898550725	1.22949756091443	414	0.5604	1.55684728510741
Geridu	flgE	1.11670864819479	1.04309554575015	0.649034424853065	0.93408029698378	1191	0.576	1.11526103987027
Geridu	flgG_1	1.75136612021858	1.50364292423806	0.713114754098361	0.858554306195212	732	0.5943	1.80620895974198
Geridu	flgG_2	2.56147021546261	1.82421274813116	0.913814955640051	0.71217410107644	789	0.5894	2.6012407492781
Geridu	flgI	2.43959243085881	1.46840633615864	0.908296943231441	0.601906415835912	1374	0.6019	2.51781272413326
Geridu	flgK	2.62450278440732	1.54774474162348	0.861575178997613	0.58972874817239	1257	0.5911	2.66950248550922
Geridu	flhA	3.42017543859649	2.14319183924353	0.992982456140351	0.626632135608522	1140	0.5798	3.43041655714749
Geridu	flhB	3.09430438842204	1.75974596105461	0.981325863678805	0.568704865506786	1071	0.5994	3.16483472980469
Geridu	fliE	1.47916666666667	0.977132824755125	0.800595238095238	0.66059683927107	336	0.6101	1.5826100021462
Geridu	fliF_1	2.58882235528942	1.71570718924297	0.862275449101796	0.662736547271187	1002	0.5988	2.65750710821805
Geridu	fliF_2	2.96680497925311	1.71242943502717	0.939142461964039	0.577196494883284	723	0.5961	3.0271845841386
Geridu	fliG	3.14541387024608	1.80529123796907	0.901565995525727	0.573943942654463	447	0.5861	3.1750336675644
Geridu	fliN	1.85344827586207	1.10216692782816	0.844827586206897	0.594657505246823	348	0.5776	1.85692223674829
Geridu	fliP	3.37246963562753	2.94710081554435	0.910931174089069	0.873870229819273	741	0.5803	3.38424874455689
Geridu	fliQ	1.42696629213483	1.06079457149802	0.820224719101124	0.743391471364751	267	0.5581	1.37045862826507
Geridu	fliR	3.02083333333333	1.66161773274934	0.993489583333333	0.550052766703229	768	0.5599	2.96986243482567
Geridu	fmt	0.184581976112921	0.388168867416371	0.184581976112921	2.10296192288516	921	0.6156	0.304943205754394
Geridu	folB	0.2	0.400556715648675	0.2	2.00278357824337	360	0.5306	0.058902865320522
Geridu	folD	2.68	1.94125058598763	0.898888888888889	0.724347233577475	900	0.5911	2.7249997011019
Geridu	folE	1.15576323987539	1.10340819054638	0.621495327102804	0.954700887238243	642	0.5701	1.13616734508624
Geridu	folK	1.97565543071161	1.07912437629348	0.859550561797753	0.546210821744756	534	0.5936	2.02834508370531
Geridu	folP	4.06309523809524	2.5921987924762	0.928571428571429	0.637986224928219	840	0.5798	4.07333635664624
Geridu	fosX	3.11904761904762	2.13284778256634	0.933333333333333	0.683813792883863	420	0.5	2.8838254732126
Geridu	frr	2.16221033868093	1.50014217134579	0.818181818181818	0.693800295239067	561	0.5793	2.17091346685357
Geridu	fsa	1.83333333333333	1.50691785751602	0.779816513761468	0.821955195008737	654	0.5657	1.80020312321462
Geridu	ftsA	3.19274376417234	2.45471085894258	0.930461073318216	0.768840546018238	1323	0.6062	3.28419077470067
Geridu	ftsE	1.57532051282051	1.59778133486935	0.66025641025641	1.01425793790282	624	0.609	1.67538026946765
Geridu	ftsH	2.29922480620155	1.3089756245759	0.960206718346253	0.569311718038743	1935	0.5814	2.3143874939633
Geridu	ftsW	1.82297063903282	1.48187230637896	0.795336787564767	0.812888740306413	1158	0.5915	1.86920073243741
Geridu	ftsY	2.40057224606581	1.12040984109745	0.964234620886981	0.466726149539404	1398	0.6094	2.50186239501563
Geridu	ftsZ	2.00587889476778	1.42621284012061	0.891240446796002	0.711016424690843	1701	0.6396	2.20006366257047
Geridu	fumC	2.89655172413793	2.21346501060708	0.827586206896552	0.764172444138157	1392	0.5977	2.96185289823417
Geridu	fusA	2.81390887290168	1.6950583934316	0.94484412470024	0.602385674161392	2085	0.5698	2.79339018388551
Geridu	fxsA	1.13253012048193	1.58416015747257	0.459839357429719	1.39877971351302	498	0.5944	1.187680558081
Geridu	gadA	3.025	2.1361292134844	0.783333333333333	0.706158417680792	480	0.5188	2.84760629239126
Geridu	gadB	4.17770034843206	2.15066562078583	0.965156794425087	0.514796524741897	861	0.5621	4.13349660758916
Geridu	galE_1	4.41964285714286	2.1010923227662	0.970238095238095	0.475398666969322	1008	0.5377	4.30038518583607
Geridu	galE_2	2.61803444782168	1.64341423003129	0.930091185410334	0.627728268204677	987	0.618	2.74577803127928
Geridu	galU	2.38926174496644	1.48397068543912	0.916107382550336	0.621100090254012	894	0.5705	2.37089624247998
Geridu	gap	2.4156746031746	1.38828705770375	0.973214285714286	0.574699529431366	1008	0.5833	2.43668165437411
Geridu	garD	3.06067588325653	2.2403961240456	0.884024577572965	0.731993915560193	1302	0.5538	2.99094150213289
Geridu	garL	1.25260416666667	1.16500179992512	0.658854166666667	0.930063807008828	768	0.5833	1.27361121786618
Geridu	gatA	2.83535762483131	1.96763606088673	0.939946018893387	0.693963979589275	1482	0.6005	2.90927154504635
Geridu	gatB	3.35994677312043	2.04936884112287	0.886892880904857	0.609940864991617	1503	0.5722	3.34681043792038
Geridu	gatC	3.69097222222222	2.92382769490092	0.802083333333333	0.79215651564578	288	0.5521	3.61600867381216
Geridu	gcvH	2.22222222222222	1.77832494598894	0.799457994579946	0.800246225695023	369	0.5881	2.25799398105398
Geridu	gcvP	2.7609860664523	1.8460300388619	0.912111468381565	0.668612587833135	2799	0.6152	2.88011690379109
Geridu	gcvT_2	1.53713768115942	1.15148111294346	0.78804347826087	0.749107335703938	1104	0.6141	1.65288493966582
Geridu	glcA_1	0.217305801376598	0.4705661461781	0.191740412979351	2.16545597585126	1017	0.591	0.261997904402831
Geridu	glcA_2	2.70121951219512	1.7762172145501	0.760162601626016	0.657561226153988	492	0.5711	2.68469959816268
Geridu	glcF	2.74883720930233	1.51502002993003	0.968992248062015	0.551149418671668	1290	0.5953	2.80675602958244
Geridu	glk	1.9156976744186	1.24015646899069	0.883720930232558	0.647365440565701	1032	0.6085	2.01421944068739
Geridu	glmS	0.953947368421053	1.79811133604749	0.276315789473684	1.88491671089116	1824	0.585	0.980183586906983
Geridu	glmU	0.509157509157509	0.833295198551675	0.324542124542125	1.63661574967343	1365	0.5897	0.54985083720001
Geridu	glnA	2.99219858156028	2.11435228416297	0.862411347517731	0.706621645098315	1410	0.5553	2.92707817157172
Geridu	glnQ	1.99475065616798	1.68863364223664	0.780839895013123	0.846538707489686	762	0.5866	2.02590844386466
Geridu	gloA	2.65079365079365	1.40795001059101	0.952380952380952	0.531142818366669	441	0.585	2.67702986927958
Geridu	gloB	1.30779054916986	1.07447868621152	0.780332056194125	0.821598448538695	783	0.5824	1.32602921768833
Geridu	glpD	0.909514304723886	0.923755846427986	0.606786427145709	1.01565840320502	1503	0.6021	0.988349794149678
Geridu	glpK	0.583333333333333	0.494480513310598	0.583333333333333	0.847680879961024	168	0.5298	0.439775414048481
Geridu	glpX	1.98885511651469	1.74455903117877	0.776089159067882	0.87716748027175	987	0.6099	2.09168325584288
Geridu	glsA1_1	2.03814262023217	1.37013877594205	0.883913764510779	0.67224872407897	603	0.5605	1.98901731017853
Geridu	glsA1_2	3.10606060606061	1.97294706925699	0.876262626262626	0.6351927149803	396	0.5581	3.04955294219085
Geridu	gltA	1.52513534416087	1.76972149365495	0.529002320185615	1.16037012743197	1293	0.5723	1.51230660703649
Geridu	gltB	3.06018518518519	1.81557534585136	0.889941077441077	0.593289371715421	4752	0.6037	3.14394224382172
Geridu	gluQRS	1.77168949771689	1.3310953167731	0.778538812785388	0.751314109209561	876	0.5868	1.80346248156492
Geridu	glyA2	0.65675057208238	1.11736390890067	0.312738367658276	1.70135201459789	1311	0.5843	0.680833604038609
Geridu	gmd_1	3.22314049586777	1.57495823342851	0.932966023875115	0.488640887807306	1089	0.4784	2.92147716568766
Geridu	gmd_2	2.81419234360411	1.96179020770421	0.813258636788049	0.697105943082684	1071	0.563	2.77275698544226
Geridu	gmk	1.8915857605178	1.76115856498285	0.679611650485437	0.931048753771946	618	0.5809	1.90521045790119
Geridu	gndA	3.57307415406767	2.0271629806853	0.907127429805616	0.567344223286697	1389	0.6033	3.65560082040153
Geridu	gor	3.19426523297491	1.92065607100474	0.878853046594982	0.601282589553774	1395	0.5577	3.13652717680247
Geridu	gppA	2.85424836601307	1.78989558826415	0.918954248366013	0.627098752013772	1530	0.6333	3.02905445504844
Geridu	gpt	3.23586744639376	2.39565852400655	0.805068226120858	0.740345073985156	513	0.5731	3.22549949387476
Geridu	greA	1.56329113924051	1.52817185881344	0.675105485232067	0.9775350351924	474	0.5506	1.48371361969537
Geridu	groES	0.747474747474748	0.809697570460821	0.555555555555556	1.08324404696785	297	0.596	0.807546754284566
Geridu	groL	3.19317489335771	1.77684352201052	0.971968312004875	0.556450423591461	1641	0.5899	3.23448341755155
Geridu	group_10	1.24627166465135	1.37203169531274	0.615477629987908	1.10090900261026	2481	0.6215	1.38478118075745
Geridu	group_100	1.07990867579909	1.37919495884646	0.59703196347032	1.27714036358298	876	0.6096	1.18181402090026
Geridu	group_1000	1.93732193732194	1.43688262033879	0.846153846153846	0.741684999616051	351	0.5385	1.82052505062052
Geridu	group_1001	1.85289855072464	1.18705197442683	0.844927536231884	0.640645961951127	1380	0.592	1.90066663450759
Geridu	group_1002	1.42085661080074	1.2790551593539	0.698324022346369	0.900200026963362	537	0.6015	1.49784651177251
Geridu	group_1003	2.56166666666667	1.82459800106238	0.873333333333333	0.712269876797285	1800	0.5956	2.6205082811738
Geridu	group_1004	3.44750254841998	2.21049130683555	0.870540265035678	0.641186272030064	981	0.5729	3.43651939974963
Geridu	group_1005	2.29405162738496	1.78915536962486	0.846240179573513	0.779910682160346	891	0.6229	2.43686751655047
Geridu	group_1006	2.07692307692308	2.00098659876098	0.682445759368836	0.96343799199603	1521	0.5694	2.05517399560422
Geridu	group_1009	4.54970760233918	2.06215975176609	0.978947368421053	0.453251050838047	855	0.4456	4.14715210333875
Geridu	group_101	1.52177554438861	1.15298142475886	0.785594639865997	0.757655377634607	1194	0.5687	1.49787327654005
Geridu	group_1010	2.98511904761905	2.10611649697317	0.866071428571429	0.705538527400782	1008	0.5605	2.93599373756541
Geridu	group_1011	1.94627594627595	1.24780302856188	0.887667887667888	0.641123387949923	819	0.5726	1.93437000337858
Geridu	group_1012	2.17125382262997	1.83333222742025	0.850152905198777	0.844365687840029	1635	0.5633	2.13074125869514
Geridu	group_1013	1.08477011494253	1.56571762909521	0.404454022988506	1.44336353622551	1392	0.5869	1.11685069686622
Geridu	group_1015	1.6213768115942	1.10588899915181	0.782608695652174	0.682067851990836	552	0.6377	1.80971721595912
Geridu	group_1016	2.30938697318008	1.74530407003946	0.806513409961686	0.755743446338114	1044	0.5996	2.38053251071408
Geridu	group_1017	3.31723027375201	1.88915460846461	0.969404186795491	0.569497578571128	1242	0.5515	3.24042113688792
Geridu	group_1018	3.17324561403509	2.59302258882073	0.793859649122807	0.817151555288358	456	0.5855	3.20101982289938
Geridu	group_1019	1.62155388471178	1.15285160111468	0.819548872180451	0.71095485138293	1197	0.5931	1.67270554732712
Geridu	group_102	2.50603528319406	1.60076967159703	0.945218198700093	0.638765815602076	1077	0.6007	2.58056439956045
Geridu	group_1020	1.24125230202578	1.01410345079778	0.837937384898711	0.817000257838568	543	0.6133	1.35453877592681
Geridu	group_1022	0.261437908496732	0.440137710641483	0.261437908496732	1.68352674320367	306	0.5784	0.26737265398833
Geridu	group_1023	3.08045977011494	1.95640971761513	0.931034482758621	0.635103154598941	1218	0.523	2.91598518168441
Geridu	group_1024	1.2671568627451	0.817318534677413	0.860294117647059	0.645001861022021	408	0.5833	1.28816391394461
Geridu	group_1025	3.10980392156863	2.400053556972	0.820588235294118	0.771770059303734	1020	0.5843	3.13388695352486
Geridu	group_1026	3.05813953488372	2.05423626193639	0.882613510520487	0.671727446868935	1806	0.5836	3.08006938031025
Geridu	group_1028	3.14713541666667	1.47308477205287	0.990885416666667	0.468071619750354	768	0.6159	3.26841944053515
Geridu	group_1029	2.91083676268861	2.10415744589329	0.891632373113855	0.722870300686244	729	0.6159	3.0321207865571
Geridu	group_103	2.43589743589744	1.46068359949089	0.880670611439842	0.599649056633101	1014	0.5759	2.43414222949724
Geridu	group_1030	0.7601246105919	1.3499569520755	0.355140186915888	1.77596795744359	1284	0.5942	0.814659852039628
Geridu	group_1033	2.40922190201729	1.85318630745406	0.848222862632085	0.769205321395407	1041	0.5985	2.4769838607189
Geridu	group_1037	2.3214709371293	1.75989951128788	0.845788849347568	0.758096723564476	843	0.5302	2.17914341014713
Geridu	group_1038	3.42672741078208	2.15405519792308	0.887623386484434	0.628604186940992	1317	0.5475	3.33761435089112
Geridu	group_1039	3.53732912723449	2.95161415535425	0.862250262881178	0.834418864964889	951	0.5773	3.5398802938937
Geridu	group_1040	3.12121212121212	2.0298577782137	0.902248289345064	0.650342783311185	1023	0.5699	3.10100103027162
Geridu	group_1041	2.2595296025953	1.80928129502317	0.854014598540146	0.800733609750023	1233	0.6123	2.3697400957396
Geridu	group_1042	3.04338624338624	1.40716280695471	0.969312169312169	0.462367473077956	945	0.5577	2.9856481872138
Geridu	group_1043	2.59166666666667	1.37285776866257	0.985	0.529720039355334	600	0.5583	2.53577419894825
Geridu	group_1044	2.68549511854951	1.87225645726662	0.829149232914923	0.697173658717305	1434	0.5565	2.62406588546901
Geridu	group_1045	1.5281862745098	1.33630371795072	0.742647058823529	0.874437717600473	816	0.576	1.52673866618528
Geridu	group_1046	1.87525562372188	1.28307918651456	0.875255623721881	0.684215618544844	489	0.5583	1.81936315600347
Geridu	group_1047	2.46905537459283	1.53132795389006	0.868621064060804	0.620208023541223	921	0.5765	2.46914575664667
Geridu	group_1048	1.78787878787879	1.84144390743637	0.614718614718615	1.02996015161695	462	0.5476	1.6990733260635
Geridu	group_1049	1.22560975609756	1.09000575569721	0.630081300813008	0.889357930021603	984	0.6037	1.3093668147341
Geridu	group_105	1.44650205761317	1.76305432795831	0.51440329218107	1.21883983412196	972	0.6461	1.66068070033451
Geridu	group_1050	1.82443365695793	1.32338117550312	0.895631067961165	0.725365469144945	1236	0.6019	1.90265395023238
Geridu	group_1051	2.57772435897436	2.85866775701051	0.641826923076923	1.10898892158816	1248	0.5649	2.54213336425028
Geridu	group_1052	3.06230529595016	1.99173491853198	0.92938733125649	0.650403772989587	963	0.5929	3.11284176241415
Geridu	group_1054	1.42625368731563	1.49138970630732	0.696165191740413	1.04566930804174	678	0.5472	1.33621783319766
Geridu	group_1055	2.48326359832636	1.59817112990894	0.863319386331939	0.643576916677736	1434	0.6004	2.55686992046573
Geridu	group_1056	3.60291438979964	2.23746929880512	0.930783242258652	0.62101650406674	549	0.5556	3.53871677403808
Geridu	group_1057	2.20379146919431	1.82835909887002	0.812006319115324	0.829642515831341	633	0.5861	2.23341126651263
Geridu	group_1058	1.92156862745098	1.6823102988498	0.690196078431373	0.875488012666733	1785	0.5574	1.86290777705152
Geridu	group_1060	0.914698162729659	0.790428434347976	0.653543307086614	0.864141272558332	762	0.6299	1.07904591719219
Geridu	group_1062	2.85560675883257	1.98163242799404	0.854838709677419	0.693944438205553	1302	0.5899	2.89691528302641
Geridu	group_1064	2.50569800569801	2.01472738967518	0.844729344729345	0.804058344259224	1404	0.5833	2.52670505689752
Geridu	group_1065	2.04694835680751	1.65267501849714	0.796557120500782	0.807384814082321	639	0.5571	1.98736471218104
Geridu	group_1067	2.52586206896552	2.2268775010205	0.721264367816092	0.881630682997879	348	0.5948	2.58224289886728
Geridu	group_1068	1.59247311827957	1.57979277838426	0.720430107526882	0.992037328762564	930	0.6065	1.68484292303492
Geridu	group_1070	3.10041841004184	2.37149325776311	0.888423988842399	0.764894586511989	717	0.5872	3.13342178619255
Geridu	group_1071	2.51636904761905	2.44882645955683	0.889880952380952	0.973158711308212	672	0.5565	2.45493981453854
Geridu	group_1072	2.63847429519071	1.16081323620761	0.965174129353234	0.439956242258445	603	0.5804	2.65056100219575
Geridu	group_1074	2.31930693069307	1.69553457776435	0.911716171617162	0.731052261917607	1212	0.5858	2.34800393378437
Geridu	group_1075	2.83039215686275	1.94670347237565	0.807843137254902	0.68778577825534	1020	0.5647	2.79418596598732
Geridu	group_1077	2.39538583929992	1.85668220020901	0.802704852824185	0.775107780027475	2514	0.6058	2.48560245752557
Geridu	group_1078	3.14230471771075	1.4081298479491	0.956689868522815	0.448120082057147	1293	0.5978	3.20791348988266
Geridu	group_1079	0.842767295597484	1.72351806916544	0.237421383647799	2.04506994774108	636	0.577	0.844395668029678
Geridu	group_1080	2.28732638888889	2.07209228408809	0.810763888888889	0.905901446402079	1152	0.6155	2.40738002045469
Geridu	group_1081	3.05528455284553	2.06574367882008	0.949593495934959	0.676121534047018	615	0.548	2.96770948333293
Geridu	group_1082	2.39716312056738	1.58348220041913	0.912867274569402	0.660565059938158	987	0.5795	2.40648144489136
Geridu	group_1085	1.2559694364852	1.2099808758432	0.595033428844317	0.963384012933712	1047	0.5664	1.22499241289619
Geridu	group_1086	2.56778309409888	1.49586779512632	0.921850079744817	0.582552240710686	1254	0.6077	2.66384407576229
Geridu	group_1089	0.51931330472103	0.996044663607057	0.240343347639485	1.91800336049954	699	0.6495	0.743950282015212
Geridu	group_109	3.33918699186992	1.62198902444083	0.970731707317073	0.48574369401593	3075	0.5805	3.35158129695062
Geridu	group_1090	1.33047210300429	1.27161030065902	0.680972818311874	0.95575870985017	699	0.588	1.36593626376037
Geridu	group_1092	2.75372023809524	1.53380410260718	0.949404761904762	0.556993437963808	1344	0.5811	2.76796013162997
Geridu	group_1093	3.34707903780069	1.37464752757482	0.970790378006873	0.410700647355517	582	0.4948	3.09586179203074
Geridu	group_1095	1.91111111111111	1.67459946279425	0.708641975308642	0.876243904950477	1215	0.6082	2.00871008315288
Geridu	group_1097	2.81040892193309	1.61874586332888	0.913258983890954	0.575982324385542	807	0.5948	2.86678975183484
Geridu	group_1098	0.931372549019608	0.99517464854718	0.622549019607843	1.06850330686118	612	0.5915	0.977602642424199
Geridu	group_1099	2.21166032953105	1.74069415706406	0.869455006337136	0.787053117434694	789	0.5843	2.23574336148728
Geridu	group_110	2.56756756756757	1.99054516689096	0.81016731016731	0.77526495973648	1554	0.6268	2.72237978168427
Geridu	group_1101	3.34152334152334	1.90439198304065	0.918918918918919	0.56991730668937	1221	0.5823	3.35945441196614
Geridu	group_1104	1.1976911976912	1.44650081366216	0.473304473304473	1.20774104080467	693	0.6003	1.2709899217549
Geridu	group_1107	2.34565217391304	1.20553591122123	0.902898550724638	0.51394487410729	1380	0.5783	2.35127932132897
Geridu	group_1109	1.77031802120141	1.62026232958363	0.717314487632509	0.915238002539257	849	0.583	1.79040227817391
Geridu	group_111	2.61851851851852	1.89028658907723	0.834680134680135	0.72189162524873	2970	0.5946	2.67428415226893
Geridu	group_1110	2.06506506506507	1.43976269016068	0.818818818818819	0.697199674004131	999	0.5866	2.09622285276174
Geridu	group_1111	2.95263157894737	1.84158230879195	0.859649122807018	0.623708803334173	570	0.593	3.00347564348704
Geridu	group_1112	2.92006802721088	2.57690006651697	0.715986394557823	0.882479463664519	1176	0.5323	2.78420005981783
Geridu	group_1114	2.33110119047619	1.80955928826604	0.849702380952381	0.776268012585239	1344	0.619	2.4619207546905
Geridu	group_1115	3.12087912087912	1.77326490823876	0.963369963369963	0.568194037499039	1365	0.5736	3.11204915873848
Geridu	group_1116	2.59061488673139	1.75363737121715	0.844660194174757	0.676919360032605	618	0.5971	2.6540704723736
Geridu	group_1118	2.24755700325733	1.2272083038066	0.927252985884908	0.546018767055981	921	0.6135	2.3614586733097
Geridu	group_1119	3.24606060606061	1.60515314613156	0.956363636363636	0.494492660776152	825	0.5939	3.29967305328132
Geridu	group_112	2.05769230769231	1.25609983162109	0.915750915750916	0.610441039666322	1092	0.5797	2.06762582816764
Geridu	group_1120	1.94715447154472	1.50533742606566	0.808943089430894	0.773096047624534	492	0.6057	2.03706349169469
Geridu	group_1121	2.68862745098039	1.80122605593617	0.927058823529412	0.669942596650705	1275	0.5718	2.67426072347766
Geridu	group_1122	2.50104384133612	1.61453366807471	0.894919972164231	0.645543929054915	1437	0.5964	2.56234624044862
Geridu	group_1124	1.16783216783217	0.981030456618591	0.778554778554779	0.840044043691368	429	0.5408	1.0581100368712
Geridu	group_1126	2.61141304347826	2.24402019835754	0.831521739130435	0.859312625385613	1104	0.596	2.67148505028808
Geridu	group_1128	3.03760683760684	1.70149265199055	0.985470085470086	0.5601424881342	1170	0.5932	3.08906609829785
Geridu	group_1129	1.45406824146982	1.20573868407637	0.669291338582677	0.829217398254687	381	0.601	1.52952015206322
Geridu	group_1130	1.60577915376677	1.29342250385967	0.795665634674923	0.805479695527002	969	0.6058	1.69599577199242
Geridu	group_1131	2.99016393442623	1.91020724457669	0.950819672131147	0.638830273679705	1830	0.5923	3.03885481243619
Geridu	group_1132	0.66	0.952057904697792	0.364444444444444	1.44251197681484	450	0.5644	0.622871014897559
Geridu	group_1133	1.94966761633428	1.72168356008038	0.785375118708452	0.883065167445028	1053	0.5783	1.95529476375021
Geridu	group_1134	3.06846846846847	1.90883201778832	0.886486486486487	0.622079723941583	1110	0.5126	2.87200368016808
Geridu	group_1135	3.9923273657289	2.15937730925607	0.920716112531969	0.540881824419683	1173	0.5132	3.79770816588255
Geridu	group_1136	3.39454277286136	2.32552332982895	0.894542772861357	0.685077044372812	1356	0.5074	3.18208288462604
Geridu	group_1137	4.77044025157233	2.43673395362977	0.987421383647799	0.510798547959306	318	0.522	4.60288968238508
Geridu	group_1138	4.50416666666667	2.98110916521874	0.891666666666667	0.661855873869101	240	0.5417	4.39721291838675
Geridu	group_1139	3.10634495084897	1.54605648464442	0.957104557640751	0.497709207801239	1119	0.4379	2.68010440002182
Geridu	group_1140	3.01204819277108	1.78948805950211	0.831325301204819	0.5941100357547	747	0.498	2.77067408542263
Geridu	group_1141	2.55584872471416	1.69784028253042	0.953386103781882	0.6642960775076	1137	0.6025	2.63591460644264
Geridu	group_1142	2.20872274143302	1.85483764393105	0.79595015576324	0.839778397322802	1284	0.6121	2.31831803842598
Geridu	group_1146	1.03155006858711	1.17918901891876	0.539094650205761	1.14312339732949	729	0.5761	1.03041005833825
Geridu	group_1147	2.41884057971015	1.84758700848937	0.873913043478261	0.763831657194527	690	0.571	2.40201306760204
Geridu	group_1149	1.0343137254902	0.88325899747302	0.67156862745098	0.853956566277233	408	0.6103	1.13837225712107
Geridu	group_1150	2.22222222222222	1.54593633863117	0.934472934472934	0.695671352384024	702	0.6125	2.33304791151787
Geridu	group_1151	1.33594976452119	1.47053437079688	0.590266875981162	1.10074076873985	1911	0.6039	1.42032201930908
Geridu	group_1152	2.17420435510888	1.8957222893761	0.763819095477387	0.871915413526606	597	0.6214	2.31240627313931
Geridu	group_1153	1.35897435897436	1.48155101578876	0.635108481262327	1.09019791727852	507	0.6114	1.46641646943762
Geridu	group_1155	2.44724556489262	1.48348206646076	0.84500466853408	0.60618439266672	1071	0.6013	2.52362026971304
Geridu	group_1158	2.90104166666667	1.44555609268647	0.901041666666667	0.498288635180973	192	0.5781	2.90605361793125
Geridu	group_1159	2.63790186125212	2.47650348044527	0.857868020304569	0.938815623440126	591	0.5838	2.66044690282999
Geridu	group_116	2.89565217391304	1.52983371523919	0.966459627329193	0.528320952710232	2415	0.605	2.98340800753332
Geridu	group_1160	2.39502487562189	1.53062206594023	0.898507462686567	0.639083995126685	1005	0.5721	2.38158094234617
Geridu	group_1162	3.17410071942446	1.77930649201813	0.966906474820144	0.560570268337535	2085	0.5597	3.12251462476545
Geridu	group_1164	2.59081527347781	1.48656285896148	0.906604747162023	0.573781880236477	1938	0.6006	2.66503679176853
Geridu	group_1165	2.76	1.83607580922581	0.835555555555556	0.665244858415147	1125	0.5653	2.7256393975786
Geridu	group_1166	2.82127192982456	1.66380309875884	0.844298245614035	0.589735105350977	912	0.5658	2.78844931778152
Geridu	group_1168	2.09748427672956	1.24368173430486	0.886792452830189	0.592939717404714	1272	0.5936	2.15017392972326
Geridu	group_1169	3.73970783532536	2.40095912121809	0.892430278884462	0.642017833195036	753	0.571	3.72288032321726
Geridu	group_1170	2.04345006485084	1.31779830484847	0.867704280155642	0.644888919732259	1542	0.6297	2.20718262316203
Geridu	group_1171	2.34426229508197	1.77900980633306	0.829690346083789	0.758878308995221	1098	0.5938	2.39756714422701
Geridu	group_1172	1.69915254237288	1.49156965797458	0.745762711864407	0.877831519406488	708	0.5918	1.74630543000449
Geridu	group_1173	2.28591352859135	1.3569538092938	0.920502092050209	0.593615546835663	717	0.6053	2.37459215643864
Geridu	group_1174	2.60485651214128	1.73222280066266	0.867549668874172	0.664997397203547	453	0.5762	2.6040240999681
Geridu	group_1176	2.31111111111111	2.19968494593797	0.767901234567901	0.95178675545393	405	0.5877	2.34565247764018
Geridu	group_1177	2.67036011080332	2.14090488227112	0.820867959372115	0.80172890300817	1083	0.5716	2.65537818714925
